iterations,train_r2_mean,train_r2_std,val_r2_mean,val_r2_std,gap,best_stage
50,0.31654204576044875,0.058626285112363,0.14632511238027796,0.21469237868722624,0.1702169333801708,Stage1_top3
100,0.4004703473234228,0.09796057381777132,0.17294043180363206,0.3254274306314026,0.22752991551979074,Stage2_top5
150,0.4518495036848232,0.14344616110752104,0.2221179957046208,0.25535973495107933,0.2297315079802024,Stage1_top3
200,0.46768163566959214,0.1553661423433336,0.24458148784785058,0.22566557448231864,0.22310014782174156,Stage1_top3
250,0.4734226077529204,0.16038000914072933,0.08540037521293184,0.5041564364449415,0.3880222325399886,Stage1_top3
300,0.46969833543124306,0.16229796948370273,-0.4334192839578215,1.5500994435115616,0.9031176193890645,Stage2_top5
400,0.4692278784844531,0.16300422738036358,-0.011534489895613809,0.697048254895599,0.48076236838006686,Stage1_top3
500,0.4732640529543001,0.16113945519851083,-0.008845723487359259,0.7016173229317944,0.4821097764416593,Stage1_top3
