complexity,loss,equation,score,sympy_format,lambda_format
15,0.015359264,square(square((0.90132135 ^ (log(prm__batch) / sqrt(prm__batch))) + ((nn_total_params ^ -0.26303473) - 1.8935555))),0.007873855747250112,(0.90132135**(log(prm__batch)/sqrt(prm__batch)) + nn_total_params**(-0.26303473) - 1.8935555)**4,PySRFunction(X=>(0.90132135**(log(prm__batch)/sqrt(prm__batch)) + nn_total_params**(-0.26303473) - 1.8935555)**4)
16,0.015202563,(1.8676084 - (((nn_total_params ^ -0.27217034) + 0.8732734) ^ sqrt(log(prm__batch) / sqrt(prm__batch)))) ^ 5.6013074,0.010254777846024027,(1.8676084 - (nn_total_params**(-0.27217034) + 0.8732734)**(sqrt(log(prm__batch)/sqrt(prm__batch))))**5.6013074,PySRFunction(X=>(1.8676084 - (nn_total_params**(-0.27217034) + 0.8732734)**(sqrt(log(prm__batch)/sqrt(prm__batch))))**5.6013074)
18,0.015155279,(1.8674104 - (((nn_total_params ^ -0.27114955) + 0.8686723) ^ sqrt(log(prm__batch) / (sqrt(prm__batch) + 0.29688036)))) ^ 5.6634383,0.0015575559763662862,(1.8674104 - (nn_total_params**(-0.27114955) + 0.8686723)**(sqrt(log(prm__batch)/(sqrt(prm__batch) + 0.29688036))))**5.6634383,PySRFunction(X=>(1.8674104 - (nn_total_params**(-0.27114955) + 0.8686723)**(sqrt(log(prm__batch)/(sqrt(prm__batch) + 0.29688036))))**5.6634383)
19,0.014606324,square(((nn_total_params ^ -0.20949027) - 1.8056971) + ((0.9906067 ^ (log(prm__batch) / sqrt(prm__batch))) ^ log(nn_flops + 0.06931501))),0.03689433448951797,(nn_total_params**(-0.20949027) + (0.9906067**(log(prm__batch)/sqrt(prm__batch)))**log(nn_flops + 0.06931501) - 1.8056971)**2,PySRFunction(X=>(nn_total_params**(-0.20949027) + (0.9906067**(log(prm__batch)/sqrt(prm__batch)))**log(nn_flops + 0.06931501) - 1.8056971)**2)
20,0.014513495,square(square(((0.99543726 ^ (log(prm__batch) / sqrt(prm__batch))) ^ log(nn_flops + 0.027199803)) + (nn_total_params ^ -0.29708168)) - 1.7901924),0.00637567935793227,((nn_total_params**(-0.29708168) + (0.99543726**(log(prm__batch)/sqrt(prm__batch)))**log(nn_flops + 0.027199803))**2 - 1.7901924)**2,PySRFunction(X=>((nn_total_params**(-0.29708168) + (0.99543726**(log(prm__batch)/sqrt(prm__batch)))**log(nn_flops + 0.027199803))**2 - 1.7901924)**2)
21,0.014318297,square(square((nn_total_params ^ -0.30396622) + ((0.9942987 ^ sqrt(log(prm__batch) / sqrt(prm__batch))) ^ log(nn_flops + prm__batch))) - 1.7287269),0.013540676379207112,((nn_total_params**(-0.30396622) + (0.9942987**(sqrt(log(prm__batch)/sqrt(prm__batch))))**log(nn_flops + prm__batch))**2 - 1.7287269)**2,PySRFunction(X=>((nn_total_params**(-0.30396622) + (0.9942987**(sqrt(log(prm__batch)/sqrt(prm__batch))))**log(nn_flops + prm__batch))**2 - 1.7287269)**2)
22,0.014291497,square(square(((0.99386096 ^ sqrt(log(prm__batch) / sqrt(prm__batch))) ^ log(nn_flops + square(nn_total_layers))) + (nn_total_params ^ -0.30515692)) - 1.7166921),0.0018734848519971154,((nn_total_params**(-0.30515692) + (0.99386096**(sqrt(log(prm__batch)/sqrt(prm__batch))))**log(nn_flops + nn_total_layers**2))**2 - 1.7166921)**2,PySRFunction(X=>((nn_total_params**(-0.30515692) + (0.99386096**(sqrt(log(prm__batch)/sqrt(prm__batch))))**log(nn_flops + nn_total_layers**2))**2 - 1.7166921)**2)
24,0.014265007,square(square(((0.99377555 ^ sqrt(log(prm__batch) / sqrt(prm__batch))) ^ log(nn_flops + square(nn_max_depth * nn_total_layers))) + (nn_total_params ^ -0.30543303)) - 1.714362),0.0009276348252668284,((nn_total_params**(-0.30543303) + (0.99377555**(sqrt(log(prm__batch)/sqrt(prm__batch))))**log(nn_flops + nn_max_depth**2*nn_total_layers**2))**2 - 1.714362)**2,PySRFunction(X=>((nn_total_params**(-0.30543303) + (0.99377555**(sqrt(log(prm__batch)/sqrt(prm__batch))))**log(nn_flops + nn_max_depth**2*nn_total_layers**2))**2 - 1.714362)**2)
25,0.014263175,square(square((nn_total_params ^ -0.30609035) + ((0.9933537 ^ sqrt(log(prm__batch) / sqrt(log(nn_max_depth) + prm__batch))) ^ log(square(nn_total_layers) + nn_flops))) - 1.7076588),0.0001284344023407429,((nn_total_params**(-0.30609035) + (0.9933537**(sqrt(log(prm__batch)/sqrt(prm__batch + log(nn_max_depth)))))**log(nn_flops + nn_total_layers**2))**2 - 1.7076588)**2,PySRFunction(X=>((nn_total_params**(-0.30609035) + (0.9933537**(sqrt(log(prm__batch)/sqrt(prm__batch + log(nn_max_depth)))))**log(nn_flops + nn_total_layers**2))**2 - 1.7076588)**2)
26,0.01423633,square(1.7079567 - square(((0.99342966 ^ sqrt(log(prm__batch) / sqrt(prm__batch + 0.9871567))) ^ log(nn_flops + square(nn_total_layers * nn_max_depth))) + (nn_total_params ^ -0.30635145))),0.0018838929265280206,(1.7079567 - (nn_total_params**(-0.30635145) + (0.99342966**(sqrt(log(prm__batch)/sqrt(prm__batch + 0.9871567))))**log(nn_flops + nn_max_depth**2*nn_total_layers**2))**2)**2,PySRFunction(X=>(1.7079567 - (nn_total_params**(-0.30635145) + (0.99342966**(sqrt(log(prm__batch)/sqrt(prm__batch + 0.9871567))))**log(nn_flops + nn_max_depth**2*nn_total_layers**2))**2)**2)
28,0.014215699,square(1.7079567 - square(((0.99342966 ^ sqrt(log(prm__batch) / sqrt(prm__batch + 0.9871567))) ^ log(nn_flops + square(nn_total_layers * (nn_max_depth * nn_max_depth)))) + (nn_total_params ^ -0.30635145))),0.0007251153728218609,(1.7079567 - (nn_total_params**(-0.30635145) + (0.99342966**(sqrt(log(prm__batch)/sqrt(prm__batch + 0.9871567))))**log(nn_flops + nn_max_depth**4*nn_total_layers**2))**2)**2,PySRFunction(X=>(1.7079567 - (nn_total_params**(-0.30635145) + (0.99342966**(sqrt(log(prm__batch)/sqrt(prm__batch + 0.9871567))))**log(nn_flops + nn_max_depth**4*nn_total_layers**2))**2)**2)
29,0.014215175,square(square((nn_total_params ^ -0.30635145) + ((0.99342966 ^ sqrt(log(prm__batch) / sqrt(log(nn_max_depth) + prm__batch))) ^ log(square((nn_max_depth * nn_total_layers) * nn_max_depth) + nn_flops))) - 1.7079567),3.6861336029232175e-05,((nn_total_params**(-0.30635145) + (0.99342966**(sqrt(log(prm__batch)/sqrt(prm__batch + log(nn_max_depth)))))**log(nn_flops + nn_max_depth**4*nn_total_layers**2))**2 - 1.7079567)**2,PySRFunction(X=>((nn_total_params**(-0.30635145) + (0.99342966**(sqrt(log(prm__batch)/sqrt(prm__batch + log(nn_max_depth)))))**log(nn_flops + nn_max_depth**4*nn_total_layers**2))**2 - 1.7079567)**2)
30,0.014212943,square(square((nn_total_params ^ -0.30482444) + ((0.9936862 ^ sqrt(log(prm__batch) / sqrt(prm__batch + 0.8346938))) ^ log((nn_flops + nn_flops) + square(nn_total_layers * (nn_max_depth * nn_max_depth))))) - 1.70935),0.00015702763050201134,((nn_total_params**(-0.30482444) + (0.9936862**(sqrt(log(prm__batch)/sqrt(prm__batch + 0.8346938))))**log(2*nn_flops + nn_max_depth**4*nn_total_layers**2))**2 - 1.70935)**2,PySRFunction(X=>((nn_total_params**(-0.30482444) + (0.9936862**(sqrt(log(prm__batch)/sqrt(prm__batch + 0.8346938))))**log(2*nn_flops + nn_max_depth**4*nn_total_layers**2))**2 - 1.70935)**2)
