iterations,train_r2_mean,train_r2_std,val_r2_mean,val_r2_std,gap,best_stage
50,0.3570596411428785,0.11074898740124915,0.233767630550473,0.12207645237315246,0.12329201059240552,Stage3_all8
100,0.33817174935261407,0.11730185996615888,0.20638463450448635,0.1287373306193238,0.13178711484812772,Stage2_top5
150,0.2552672491155782,0.1545939236727807,0.12296914515413845,0.08996627266769515,0.13229810396143973,Stage2_top5
200,0.29614578350691134,0.17978353941620445,0.2339827499496999,0.1658103057783808,0.06216303355721145,Stage1_top3
250,0.30675325662189123,0.16239297645047795,0.27377211136821156,0.1786543058512399,0.03298114525367968,Stage1_top3
300,0.31107801803292456,0.16434942001696273,0.26881199940814354,0.1774805826888738,0.04226601862478102,Stage1_top3
400,0.2688531413433958,0.1377103830065376,0.17605158262124013,0.13906343344804012,0.09280155872215565,Stage1_top3
500,0.31401171002071854,0.1631772034902121,0.27642447681030075,0.1705394410552566,0.03758723321041779,Stage1_top3
